0.0000198725080239126838,0.0000195868017889189583,0.0000195292895369690181
0.000403387946961833064,0.000316981937602957655,0.000339242939930708748
0.00121235272096447701,0.0008852844464751616,0.000975040712331161005
0.00242746415869878269,0.00168101442327975087,0.00189591377660142937
0.00404390095493923057,0.00268011233179237581,0.00308972583289686105
0.00606112810628269254,0.00386598009110636614,0.00455167773608973481
0.00848044720968876842,0.00522602683473936871,0.00628107627336635735
0.0113040445312713386,0.00675017000090288519,0.00827995027026677717
0.0145345346911285398,0.00843004957549414215,0.0105523321868209175
0.0181747117125369631,0.0102585661163134799,0.0131038395933159545
0.022227400197924678,0.012229587104922229,0.0159414117606250585
0.0266953598608071461,0.014337749416965289,0.0190731344803603438
0.0315812206321887182,0.0165783206240218764,0.0225081186847585525
0.0368874362965008196,0.0189470982923006202,0.0262564136483124759
0.0425474883145502622,0.0214403348996160953,0.0303289433408638724
0.0481863278181740504,0.024054680645037952,0.0347374587734387008
0.0537736165766321481,0.0267871391306846035,0.0394945016549292094
0.0593129151468733754,0.0296350325408744446,0.0444268162900373007
0.0648071945844787833,0.0325959739840960619,0.0493569750488201189
0.070258942490753179,0.0356678453425655836,0.0542992417770677208
0.0756702452293179229,0.038848779430417979,0.0592579100361400393
0.0810428525645362219,0.042089040517587932,0.0642368370371020347
0.0863782291189926221,0.0452743554320062455,0.0692395032548642209
0.0916775958008639869,0.0484161492002338559,0.0742690605358156952
0.096941963497116812,0.0515173155455139267,0.0793283712707284761
0.102172160731064027,0.054580540469262466,0.0844200405458282177
0.107368856558295644,0.0576083308233587901,0.0895464427144988528
0.112532579668644772,0.0606030383227438643,0.094709743491104198
0.1176637344377022,0.0635668798695221693,0.0999119184178106356
0.122762614505250361,0.0665019548677222572,0.105154768368773716
0.127829414333396896,0.0694102600631410216,0.110439932615617686
0.132864239102737258,0.0722937023324332628,0.115768899871256215
0.137867113232533839,0.0751541097607631436,0.121143017646950846
0.142837987755002754,0.0779932412814135501,0.126563500193794531
0.147776746730199748,0.0808127950991034683,0.132031435249963025
0.152683212853731931,0.0836144160779525025,0.137547789775789686
0.157557152382395982,0.0863997022425329886,0.143113414827511304
0.162398279481192481,0.0891702105143939716,0.148729049695592558
0.167206260077797958,0.0919274617853908238,0.15439532541345774
0.171980715296535386,0.0946729454120524283,0.160112767726217325
0.176721224532482263,0.0974081232012299902,0.16588179959575855
0.181427328217047795,0.100134432945767016,0.171702743307753314
0.186098530318682287,0.102853291559432208,0.177575822237251213
0.190734300616094421,0.105566097852447194,0.183501162322189576
0.195334076776108534,0.108274234982369127,0.18947879328806197
0.199897266263944773,0.110979072609560692,0.195508649661926381
